Stand,Plot,Canopy,Species,Rep,Year,Month,Day,Doy,QC,Season,Obs,Time,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,Status,
RF,4,Quru,Acsa,S6,2016,5,24,145,C,1,2,299.8,2.74,0.0457,190,0.94,2.03,6,1,2.84,21.74,22.44,21.66,298.89,295.27,5.941,7.062,22.47,26.71,499.6,1505,9,98.77,1.25,0.171,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,C,1,3,446.6,1.84,0.0607,142,1.23,2.01,6,1,2.84,21.95,22.6,21.86,199.22,196.72,6.074,7.539,22.68,28.15,499.7,1495,9,98.77,1.02,0.146,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,C,1,4,592.6,0.409,0.0756,86.7,1.51,1.99,6,1,2.84,22.14,22.77,22.06,99.22,98.55,6.193,7.994,22.86,29.51,499.5,1501,7,98.78,0.778,0.115,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,C,1,5,740,-0.329,0.0893,54.2,1.76,1.97,6,1,2.84,22.3,22.88,22.21,49.53,49.82,6.317,8.41,23.09,30.74,499.8,1501,10,98.77,0.569,0.091,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,C,1,6,885.4,5.1,0.0886,288,1.75,1.98,6,1,2.84,22.45,23.03,22.35,400.83,393.88,6.462,8.551,23.4,30.97,499.7,1511,9,98.76,0.96,0.177,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,C,1,7,1030.2,3.46,0.0367,232,0.8,2.14,6,1,2.84,22.61,23.38,22.51,400.08,395.54,6.586,7.539,23.62,27.04,499.7,1499,10,98.76,1.11,0.19,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,C,1,8,1176.6,5.25,0.033,321,0.731,2.17,6,1,2.84,22.78,23.57,22.68,600.68,593.85,6.718,7.589,23.85,26.94,499.7,1495,11,98.77,0.689,0.218,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,C,1,9,1323.4,7.27,0.0355,437,0.787,2.18,6,1,2.84,22.95,23.73,22.85,800.32,790.84,6.846,7.784,24.05,27.35,499.8,1486,10,98.76,-0.236,0.241,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,C,1,10,1468.4,8.82,0.0344,545,0.77,2.2,6,1,2.84,23.11,23.89,23.01,999.43,987.93,6.972,7.889,24.26,27.45,499.7,1499,10,98.76,-1.24,0.27,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,C,1,11,1615.4,11,0.032,889,0.725,2.22,6,1,2.84,23.25,24.05,23.15,1500.52,1486.05,7.098,7.962,24.49,27.47,499.6,1515,9,98.76,-5.33,0.317,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,Q,1,1,96.8,2.65,0.028,234,0.576,2.02,6,1,2.84,20.24,21.08,20.09,400.01,396.56,4.255,4.943,17.65,20.5,499.9,1494,8,98.79,1.43,0.22,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,Q,1,2,182.4,3.04,0.0316,230,0.627,1.95,6,1,2.84,20.4,20.76,20.29,400.29,396.34,4.368,5.116,17.94,21.01,500.1,1009,8,98.79,1.41,0.214,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,Q,1,3,267.2,3.35,0.0354,233,0.683,1.9,6,1,2.84,20.52,20.54,20.45,400.33,395.98,4.489,5.305,18.3,21.63,499.6,745,8,98.79,1.29,0.211,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,Q,1,4,352.8,3.35,0.0382,244,0.717,1.85,6,1,2.84,20.62,20.33,20.58,400.34,395.98,4.62,5.476,18.72,22.19,500.1,556,8,98.79,1.38,0.207,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,Q,1,5,437.2,3.37,0.0401,250,0.733,1.8,6,1,2.84,20.69,20.08,20.69,400.17,395.78,4.745,5.62,19.14,22.67,499.6,275,6,98.78,1.26,0.204,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,Q,1,6,523.8,3,0.0415,269,0.745,1.77,6,1,2.84,20.76,19.97,20.79,399.92,395.97,4.875,5.764,19.58,23.15,499.9,119,8,98.78,1.21,0.199,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,Q,1,7,610.6,2.36,0.0418,296,0.742,1.75,6,1,2.84,20.82,19.91,20.87,400.06,396.88,5.001,5.886,20.01,23.55,500,60,8,98.78,1.19,0.208,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,Q,1,8,697.2,1.47,0.0392,327,0.694,1.75,6,1,2.84,20.88,19.91,20.95,400.21,398.12,5.122,5.95,20.42,23.72,499.9,29,8,98.78,1.09,0.201,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,Q,1,9,783,1.19,0.0355,334,0.629,1.75,6,1,2.84,20.94,19.95,21.03,400.37,398.64,5.242,5.993,20.82,23.81,499.9,20,8,98.78,1.01,0.199,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,Q,1,10,867.5,0.542,0.0328,362,0.582,1.75,6,1,2.84,21.01,20,21.1,400.14,399.21,5.352,6.047,21.17,23.92,499.8,9,8,98.78,0.968,0.204,111115,
RF,4,Quru,Acsa,S6,2016,5,24,145,Q,1,11,952.5,-0.363,0.03,408,0.533,1.75,6,1,2.84,21.06,20.02,21.16,400.26,400.44,5.464,6.1,21.54,24.05,499.9,1,8,98.78,1.08,0.206,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,C,1,1,159.1,1.92,0.0204,239,0.271,1.29,6,1,2.84,17.98,18.05,18,399.69,397.25,7.671,7.994,36.43,37.97,499.2,1500,149,98.25,2.74,0.259,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,C,1,2,307.2,1.46,0.0225,189,0.299,1.29,6,1,2.84,18.03,18.1,18.05,300.63,298.77,7.695,8.051,36.43,38.11,499.6,1499,129,98.24,2.84,0.256,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,C,1,3,456.1,0.851,0.0246,139,0.326,1.29,6,1,2.84,18.08,18.15,18.08,199.5,198.4,7.726,8.114,36.46,38.29,499.7,1500,410,98.24,2.73,0.249,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,C,1,4,605,0.214,0.0272,85.1,0.362,1.3,6,1,2.84,18.15,18.27,18.16,100.05,99.75,7.76,8.191,36.46,38.49,499.9,1499,648,98.24,2.25,0.239,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,C,1,5,754.9,-0.163,0.0311,58.2,0.423,1.33,6,1,2.84,18.44,18.56,18.41,50.75,50.92,7.803,8.307,36,38.33,499.6,1499,984,98.24,2.04,0.235,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,C,1,6,903.9,3.23,0.0362,245,0.497,1.35,6,1,2.84,18.68,18.77,18.69,400.4,396.29,7.834,8.425,35.6,38.29,500,1501,620,98.24,2.74,0.257,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,C,1,7,1054.9,3.57,0.0444,258,0.618,1.37,6,1,2.84,18.95,19.05,18.93,400.36,395.78,7.873,8.609,35.18,38.47,499.5,1499,698,98.23,2.71,0.266,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,C,1,8,1204,5.5,0.0531,413,0.743,1.38,6,1,2.84,19.22,19.28,19.23,600.22,593.09,7.918,8.803,34.79,38.68,499.6,1498,1046,98.23,2.13,0.27,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,C,1,9,1353.9,6.9,0.0656,603,0.955,1.44,6,1,2.84,19.72,19.9,19.66,800.49,791.3,7.957,9.093,33.89,38.73,499.8,1499,1171,98.23,1.59,0.283,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,C,1,10,1504.9,7.37,0.0681,791,1.06,1.53,6,1,2.84,20.38,20.6,20.32,1000.61,990.5,7.94,9.196,32.47,37.6,499.7,1499,1052,98.23,0.619,0.289,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,C,1,11,1653.9,8.98,0.059,1.20E+03,0.968,1.61,6,1,2.84,20.88,21.06,20.83,1500.18,1487.67,7.911,9.062,31.37,35.93,499.8,1500,713,98.23,-3.06,0.315,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,Q,1,1,96.1,3.42,0.0448,264,0.644,1.41,6,1,2.84,18.64,19.27,18.67,399.64,395.23,7.679,8.445,35,38.49,499.9,1502,413,98.26,2.72,0.257,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,Q,1,2,186,2.78,0.0303,241,0.429,1.38,6,1,2.84,18.69,18.83,18.76,399.5,395.96,7.603,8.114,34.54,36.86,499.2,1000,353,98.26,2.46,0.265,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,Q,1,3,274,2.31,0.0221,222,0.309,1.36,6,1,2.84,18.68,18.51,18.79,399.51,396.59,7.537,7.905,34.26,35.93,499.9,750,212,98.26,2.39,0.261,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,Q,1,4,363,1.89,0.0181,222,0.248,1.34,6,1,2.84,18.64,18.22,18.78,399.51,397.12,7.49,7.785,34.13,35.47,499.7,499,175,98.25,2.45,0.257,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,Q,1,5,450.9,1.76,0.0161,214,0.216,1.31,6,1,2.84,18.55,17.95,18.75,399.21,396.99,7.453,7.71,34.16,35.33,499.9,249,249,98.26,2.36,0.256,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,Q,1,6,538.9,1.41,0.0155,245,0.207,1.3,6,1,2.84,18.49,17.87,18.72,399.09,397.3,7.436,7.683,34.2,35.34,499.5,125,137,98.25,2.41,0.259,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,Q,1,7,626.9,0.963,0.0148,286,0.196,1.29,6,1,2.84,18.48,17.82,18.7,399.07,397.82,7.43,7.664,34.2,35.27,499.7,59,93,98.25,2.45,0.253,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,Q,1,8,714.9,0.556,0.0148,330,0.195,1.29,6,1,2.84,18.42,17.75,18.65,399.03,398.27,7.441,7.673,34.38,35.45,499.9,30,82,98.25,2.39,0.255,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,Q,1,9,802.9,0.148,0.0147,374,0.193,1.28,6,1,2.84,18.38,17.71,18.63,399.08,398.81,7.463,7.693,34.56,35.63,499.5,19,82,98.24,2.38,0.255,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,Q,1,10,890.9,-0.199,0.0142,413,0.185,1.27,6,1,2.84,18.34,17.64,18.58,398.91,399.06,7.486,7.706,34.76,35.78,499.8,9,82,98.25,2.38,0.257,111115,
RF,7,Acsa,Acsa,N2,2016,5,3,124,Q,1,11,978.8,-0.511,0.015,445,0.194,1.26,6,1,2.84,18.26,17.59,18.5,398.95,399.47,7.506,7.737,35.03,36.11,499.7,0,83,98.25,2.29,0.26,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,C,1,1,156.6,4.49,0.0658,274,1.13,1.69,6,1,2.84,21.28,22.09,21.24,400.26,394.34,8.57,9.913,33.15,38.34,499.8,1499,1404,98.22,2.9,0.263,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,C,1,2,306.7,3.44,0.0693,207,1.25,1.78,6,1,2.84,21.88,22.74,21.82,300.5,295.92,8.602,10.092,32.07,37.63,499.6,1498,859,98.22,2.82,0.258,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,C,1,3,456.7,2.24,0.077,144,1.42,1.83,6,1,2.84,22.39,23.13,22.38,199.71,196.68,8.654,10.343,31.28,37.39,499.6,1501,551,98.22,2.68,0.247,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,C,1,4,607.7,0.534,0.0887,87,1.66,1.86,6,1,2.84,22.84,23.49,22.83,100.59,99.75,8.687,10.66,30.55,37.49,499.4,1501,942,98.22,2.41,0.241,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,C,1,5,758.7,-0.319,0.101,54.7,1.85,1.83,6,1,2.84,23.1,23.61,23.17,50.81,51.08,8.928,11.127,30.91,38.53,499.7,1500,799,98.22,2.14,0.228,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,C,1,6,909.7,5.47,0.116,304,2.08,1.79,6,1,2.84,23.24,23.62,23.33,399.83,392.29,9.158,11.623,31.44,39.9,499.8,1501,562,98.22,2.93,0.261,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,C,1,7,1059.7,5.33,0.108,301,1.93,1.77,6,1,2.84,23.23,23.59,23.33,399.59,392.28,9.402,11.688,32.29,40.15,499.9,1501,487,98.21,2.99,0.263,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,C,1,8,1209.7,7.53,0.0965,446,1.76,1.82,6,1,2.84,23.38,23.83,23.47,600.14,589.84,9.576,11.671,32.6,39.73,499.5,1499,1149,98.21,2.37,0.275,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,C,1,9,1360.8,8.7,0.0776,584,1.51,1.92,6,1,2.84,23.8,24.32,23.87,800.76,788.88,9.741,11.534,32.33,38.28,499.4,1500,1081,98.21,1.78,0.292,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,C,1,10,1510.9,9.7,0.0614,702,1.28,2.04,6,1,2.84,24.15,24.86,24.18,1000.95,987.79,9.787,11.305,31.8,36.73,499.6,1502,999,98.2,0.807,0.308,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,C,1,11,1662,11.5,0.0527,1.08E+03,1.14,2.12,6,1,2.84,24.5,25.19,24.54,1500.09,1484.26,9.755,11.114,31.04,35.36,499.6,1499,477,98.2,-2.33,0.323,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,Q,1,1,96.5,4.85,0.0849,291,1.3,1.53,6,1,2.84,20.49,21.04,20.55,400.09,393.64,8.39,9.942,34.07,40.37,499.2,1499,379,98.22,2.77,0.261,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,Q,1,2,186.4,4.73,0.0803,289,1.18,1.45,6,1,2.84,20.44,20.57,20.52,399.97,393.74,8.539,9.937,34.79,40.48,499.9,1000,310,98.23,2.66,0.261,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,Q,1,3,277.5,4.62,0.0764,287,1.09,1.41,6,1,2.84,20.36,20.24,20.47,399.75,393.69,8.56,9.855,35.04,40.34,499.7,751,433,98.22,2.75,0.263,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,Q,1,4,367.4,4.53,0.0742,286,1.02,1.36,6,1,2.84,20.26,19.86,20.42,399.57,393.65,8.59,9.803,35.38,40.38,499.8,500,437,98.22,2.68,0.257,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,Q,1,5,458.3,4.29,0.0733,291,0.975,1.32,6,1,2.84,20.21,19.53,20.37,399.53,393.92,8.623,9.782,35.63,40.42,499.9,250,391,98.22,2.59,0.263,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,Q,1,6,548.4,3.31,0.0747,315,0.965,1.28,6,1,2.84,20.09,19.27,20.25,399.47,395.04,8.644,9.791,35.98,40.75,499.9,125,261,98.22,2.5,0.268,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,Q,1,7,637.5,1.78,0.0732,349,0.934,1.26,6,1,2.84,20.02,19.11,20.22,399.42,396.84,8.617,9.727,36.02,40.66,499.8,61,364,98.22,2.54,0.261,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,Q,1,8,727.5,0.459,0.0719,380,0.918,1.26,6,1,2.84,20.01,19.11,20.19,399.25,398.26,8.636,9.727,36.13,40.69,499.7,31,603,98.23,2.61,0.26,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,Q,1,9,818.5,-0.0758,0.0695,392,0.9,1.28,6,1,2.84,20.08,19.21,20.25,399.26,398.92,8.631,9.701,35.95,40.4,499.8,19,368,98.22,2.57,0.264,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,Q,1,10,908.4,-0.507,0.0663,403,0.872,1.3,6,1,2.84,20.18,19.32,20.35,399.36,399.55,8.627,9.664,35.71,40,499.6,12,414,98.22,2.63,0.262,111115,
RF,7,Acsa,Acsa,N5,2016,5,3,124,Q,1,11,999.4,-0.926,0.0624,415,0.838,1.32,6,1,2.84,20.3,19.47,20.46,399.31,400.02,8.633,9.629,35.47,39.56,499.7,1,379,98.22,2.59,0.259,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,C,1,1,153.7,3.24,0.0344,232,0.744,2.1,6,1,2.84,24.23,24.46,24.34,399.75,395.48,9.045,9.934,29.25,32.13,497.1,1498,220,98.21,3.97,0.242,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,C,1,2,303.7,2.5,0.0406,188,0.884,2.12,6,1,2.84,24.25,24.64,24.38,299.99,296.68,9.005,10.053,29.09,32.47,501.2,1499,90,98.21,3.98,0.232,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,C,1,3,454.8,1.59,0.0494,139,1.06,2.09,6,1,2.84,24.22,24.51,24.35,199.25,197.1,8.914,10.167,28.84,32.9,500.4,1501,239,98.2,3.77,0.223,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,C,1,4,604.7,0.411,0.0608,86.4,1.3,2.1,6,1,2.84,24.28,24.69,24.41,101.3,100.65,8.879,10.421,28.63,33.6,500.6,1501,237,98.2,3.17,0.212,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,C,1,5,755.6,-0.323,0.0671,57,1.42,2.09,6,1,2.84,24.26,24.67,24.38,50.71,51.01,8.822,10.508,28.48,33.92,500.7,1499,121,98.2,2.93,0.199,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,C,1,6,905.5,4.04,0.0506,254,1.1,2.12,6,1,2.84,24.16,24.59,24.31,400.14,394.78,8.729,10.028,28.35,32.57,500.9,1501,92,98.2,3.98,0.241,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,C,1,7,1055.4,2.85,0.0247,200,0.555,2.18,6,1,2.84,24.08,24.54,24.2,400.28,396.6,8.62,9.279,28.13,30.28,500.7,1499,137,98.22,3.84,0.251,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,C,1,8,1205.4,4.77,0.0283,306,0.632,2.17,6,1,2.84,24.01,24.48,24.13,599.74,593.58,8.544,9.294,28,30.46,500.7,1499,98,98.21,3.77,0.26,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,C,1,9,1354.5,5.76,0.0254,405,0.566,2.17,6,1,2.84,23.96,24.41,24.11,800.24,792.8,8.505,9.178,27.96,30.17,500.4,1500,218,98.22,3.23,0.264,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,C,1,10,1503.6,6.91,0.0235,491,0.52,2.15,6,1,2.84,23.94,24.26,24.03,999.6,990.67,8.509,9.129,28,30.04,499,1499,116,98.21,2.27,0.274,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,C,1,11,1652.7,8.83,0.022,799,0.495,2.18,6,1,2.84,24.05,24.48,24.11,1499.3,1487.83,8.564,9.152,28,29.92,500.2,1499,127,98.21,-0.132,0.29,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,Q,1,1,94.7,3.09,0.0337,236,0.787,2.27,6,1,2.84,24.98,25.56,25.17,399.85,395.77,9.409,10.344,29.1,31.99,499.6,1500,111,98.21,4.27,0.241,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,Q,1,2,183.8,3.12,0.0325,229,0.711,2.13,6,1,2.84,24.94,24.73,25.06,399.63,395.55,9.331,10.176,28.92,31.54,499.7,1001,122,98.21,3.96,0.242,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,Q,1,3,273.7,3.42,0.0341,223,0.709,2.02,6,1,2.84,24.7,24.11,24.92,399.67,395.22,9.258,10.101,29.11,31.76,499.5,751,135,98.21,3.99,0.24,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,Q,1,4,363.8,3.41,0.0343,225,0.686,1.95,6,1,2.84,24.49,23.63,24.81,399.63,395.21,9.198,10.013,29.29,31.88,500,499,141,98.2,3.92,0.239,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,Q,1,5,454.7,3.23,0.0332,229,0.648,1.9,6,1,2.84,24.55,23.32,24.76,399.74,395.56,9.169,9.939,29.09,31.53,499.7,249,135,98.2,3.82,0.242,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,Q,1,6,544.7,2.65,0.031,248,0.596,1.87,6,1,2.84,24.42,23.14,24.75,399.58,396.11,9.157,9.866,29.28,31.55,499.7,125,90,98.21,3.87,0.233,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,Q,1,7,633.8,1.62,0.0277,292,0.534,1.87,6,1,2.84,24.45,23.08,24.75,399.63,397.43,9.146,9.781,29.19,31.22,499.7,60,137,98.21,3.85,0.253,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,Q,1,8,722.8,0.662,0.0232,341,0.448,1.87,6,1,2.84,24.35,23.02,24.67,399.61,398.6,9.14,9.673,29.35,31.06,499.7,29,117,98.21,3.79,0.242,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,Q,1,9,811.9,0.328,0.0203,361,0.389,1.86,6,1,2.84,24.33,22.93,24.59,399.62,399.04,9.146,9.609,29.4,30.89,499.5,20,77,98.2,3.7,0.242,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,Q,1,10,901,-0.155,0.0193,400,0.366,1.84,6,1,2.84,24.18,22.78,24.49,399.6,399.61,9.116,9.552,29.57,30.98,499.3,9,170,98.2,3.69,0.244,111115,
RF,7,Acsa,Acsa,S8,2016,5,13,134,Q,1,11,990,-0.661,0.0188,444,0.36,1.86,6,1,2.84,24.18,22.84,24.46,399.89,400.51,9.111,9.538,29.55,30.94,500.5,0,381,98.2,3.72,0.244,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,C,1,1,155,2.52,0.0323,259,0.719,2.16,6,1,2.84,24.52,24.94,24.69,399.74,396.37,9.367,10.223,29.79,32.51,498.5,1500,91,98.26,4.15,0.239,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,C,1,2,305,2.2,0.0373,193,0.817,2.13,6,1,2.84,24.39,24.8,24.51,300.41,297.48,9.285,10.256,29.76,32.87,499.8,1498,120,98.25,3.9,0.234,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,C,1,3,455,1.31,0.0452,145,0.986,2.13,6,1,2.84,24.37,24.87,24.52,199.54,197.73,9.268,10.44,29.74,33.5,499.6,1501,143,98.25,3.73,0.221,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,C,1,4,604.9,0.327,0.0583,86.9,1.24,2.09,6,1,2.84,24.35,24.82,24.48,99.82,99.28,9.295,10.768,29.85,34.58,499.8,1500,106,98.23,3.26,0.212,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,C,1,5,754.9,-0.231,0.0701,54.2,1.44,2.03,6,1,2.84,24.22,24.58,24.39,50.39,50.58,9.219,10.933,29.84,35.39,499.2,1502,111,98.24,2.78,0.203,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,C,1,6,904.9,3.84,0.0564,272,1.19,2.07,6,1,2.84,24.14,24.66,24.27,399.84,394.67,9.182,10.599,29.86,34.47,499.8,1499,263,98.23,4.01,0.235,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,C,1,7,1054.9,3.02,0.0343,242,0.771,2.19,6,1,2.84,24.29,25.04,24.38,400.03,396.02,9.248,10.167,29.81,32.77,498.3,1499,153,98.23,4.05,0.24,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,C,1,8,1204.9,4.65,0.0335,352,0.762,2.21,6,1,2.84,24.46,25.17,24.54,599.62,593.5,9.313,10.218,29.71,32.6,499.8,1500,161,98.22,3.94,0.254,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,C,1,9,1354,5.75,0.0296,456,0.678,2.22,6,1,2.84,24.57,25.24,24.67,800.1,792.55,9.406,10.211,29.81,32.36,499.9,1502,243,98.21,3.41,0.263,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,C,1,10,1504.1,6.48,0.028,588,0.652,2.26,6,1,2.84,24.7,25.44,24.79,999.94,991.38,9.45,10.225,29.72,32.16,499.6,1500,880,98.22,2.8,0.279,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,C,1,11,1653.2,8.61,0.0263,914,0.637,2.35,6,1,2.84,25.09,25.88,25.17,1500.44,1488.96,9.475,10.232,29.11,31.44,499.5,1498,609,98.22,-0.132,0.29,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,Q,1,1,94.9,2.84,0.0365,259,0.739,1.97,6,1,2.84,23.55,24.18,23.64,399.77,396.01,9.868,10.745,33.26,36.22,499.9,1499,724,98.25,4.08,0.236,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,Q,1,2,184,2.98,0.0356,250,0.698,1.91,6,1,2.84,23.62,23.83,23.74,399.79,395.88,9.873,10.702,33.14,35.92,499.8,1001,145,98.25,4.06,0.24,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,Q,1,3,273.9,3.14,0.0365,247,0.697,1.86,6,1,2.84,23.72,23.52,23.85,399.85,395.74,9.849,10.679,32.85,35.62,498.6,750,92,98.24,3.98,0.24,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,Q,1,4,363,2.89,0.0372,260,0.677,1.78,6,1,2.84,23.78,22.97,23.87,399.44,395.64,9.774,10.579,32.49,35.17,499.1,502,101,98.26,4.01,0.238,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,Q,1,5,452.9,2.9,0.0376,262,0.656,1.7,6,1,2.84,23.59,22.47,23.82,399.41,395.62,9.676,10.455,32.54,35.16,499.9,251,111,98.26,3.99,0.241,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,Q,1,6,542,2.53,0.0369,275,0.645,1.71,6,1,2.84,23.61,22.45,23.86,399.27,395.94,9.617,10.38,32.3,34.86,501.6,125,1069,98.26,3.84,0.241,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,Q,1,7,631.9,1.64,0.0346,310,0.609,1.72,6,1,2.84,23.74,22.46,24,399.21,396.95,9.586,10.308,31.95,34.35,500.8,59,774,98.26,3.83,0.24,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,Q,1,8,721,0.859,0.0307,342,0.551,1.75,6,1,2.84,23.9,22.6,24.17,399.57,398.27,9.559,10.217,31.55,33.72,497.7,29,853,98.25,3.78,0.238,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,Q,1,9,809.9,0.267,0.0284,374,0.521,1.78,6,1,2.84,24.07,22.78,24.35,400.91,400.34,9.536,10.154,31.15,33.17,500.3,20,855,98.25,3.78,0.244,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,Q,1,10,899,-0.244,0.0266,404,0.504,1.84,6,1,2.84,24.34,23.09,24.53,401.11,401.16,9.535,10.134,30.65,32.57,499.8,9,768,98.25,3.92,0.252,111115,
RF,7,Acsa,Acsa,S9,2016,5,13,134,Q,1,11,987.9,-0.792,0.0247,440,0.48,1.89,6,1,2.84,24.49,23.36,24.73,400.96,401.68,9.535,10.105,30.37,32.19,499.8,1,228,98.25,3.95,0.244,111115,
RF,7,Acsa,Acsa,S8,2016,5,19,140,C,1,1,151.4,3.37,0.0354,229,0.875,2.43,6,1,2.84,24.88,25.51,24.77,400.05,395.6,7.481,8.521,23.51,26.78,500.6,1496,214,99.23,0.771,0.153,111115,
